Time,Target,Actual,Velocity,Current
11.741704225540161,63784.55244781611,63787.5,-2.9329865987330654,-0.36375124442832285
11.743850708007812,63784.473252109514,63787.5,-2.3530906191131455,-0.37457854132018764
11.746002197265625,63784.395115136416,63787.5,-1.9471634333792018,-0.38499514645455835
11.748145341873169,63784.318521164954,63787.5,-1.6630144033654413,-0.39502403133532893
11.750288486480713,63784.24316695311,63786.51123046875,-1.4641100823558089,-0.2811653633236066
11.75242280960083,63784.16935719524,63786.51123046875,-1.624877057649066,-0.2901343558962739
11.75455904006958,63784.096716998625,63786.51123046875,-2.0374139403543463,-0.29855432146103333
11.756702423095703,63784.025077981576,63786.51123046875,-2.6261897582480422,-0.3065671572835491
11.7588529586792,63783.95445471194,63786.51123046875,-3.3383328307736297,-0.31425563707242404
11.760993480682373,63783.885410464834,63786.51123046875,-4.1368329815415406,-0.32160856771898083
11.763137102127075,63783.817518220436,63786.51123046875,-4.9957830870790785,-0.3287207780999377
11.765283107757568,63783.75080741276,63786.51123046875,-6.497048160955355,-0.334657604940998
11.767422914505005,63783.68554343616,63786.51123046875,-8.147933712668749,-0.34017418513387043
11.769558191299438,63783.62166784946,63786.51123046875,-9.603553598868125,-0.34582964165303487
11.771695375442505,63783.558987625176,63786.51123046875,-11.222487519207686,-0.35107437541600683
11.773845434188843,63783.49719596061,63786.51123046875,-12.655741263445378,-0.3565051274957547
11.775987148284912,63783.436908475196,63786.51123046875,-13.959018884411764,-0.361955818979178
11.778165578842163,63783.376883791054,63786.51123046875,-14.871313219088234,-0.36799923356147857
11.780326843261719,63783.318625812,63786.51123046875,-16.109919253361763,-0.37329971128877704
11.782461404800415,63783.26235411494,63786.51123046875,-17.576943477353232,-0.37798643466287263
11.784597158432007,63783.207312294086,63786.51123046875,-18.903860434147262,-0.3827435951384184
11.786736726760864,63783.15343878977,63786.51123046875,-19.832702303903083,-0.3879916361862542
11.78887939453125,63783.10075931738,63786.51123046875,-20.482891612732157,-0.3935362673411153
11.79101824760437,63783.04944475265,63786.51123046875,-21.538024128912507,-0.3982623759061471
11.793161869049072,63782.999291514076,63786.51123046875,-22.276616890238753,-0.40334978230991875
11.79530930519104,63782.95033104305,63786.51123046875,-22.793631823167125,-0.4086426172952018
11.79744029045105,63782.90301549996,63786.51123046875,-23.155542276216984,-0.4139780034572551
11.79957127571106,63782.856966290965,63786.51123046875,-23.408879593351887,-0.41932881487377205
11.801712036132812,63782.811982239764,63785.5224609375,-23.58621571534632,-0.3010718920724593
11.803878545761108,63782.76776093392,63785.5224609375,-23.710351000742424,-0.30640093884599395
11.806022644042969,63782.72528968345,63785.5224609375,-24.097245700519696,-0.3110908136357879
11.808166980743408,63782.68410105262,63785.5224609375,-24.66807199036379,-0.31532607042558747
11.810312509536743,63782.644179209114,63785.5224609375,-25.36765039325465,-0.319196975419087
11.81244444847107,63782.60578919189,63785.5224609375,-26.157355275278256,-0.322732199760814
11.814577102661133,63782.56866293839,63785.5224609375,-27.61014869269478,-0.3250485119801055
11.81671953201294,63782.53265323943,63785.5224609375,-29.227104084886342,-0.32696259572268616
11.818860530853271,63782.497957001404,63785.5224609375,-30.958972859420438,-0.3285286354369464
11.821004629135132,63782.46450332928,63785.5224609375,-33.07128100159431,-0.32933065142449713
11.823143720626831,63782.432417944656,63785.5224609375,-35.44989670111601,-0.32953553938374514
11.825314998626709,63782.401168622295,63785.5224609375,-37.71492769078121,-0.3298176550954013
11.827682495117188,63782.36861061304,63785.5224609375,-40.20044938354685,-0.32991057154372494
11.830002069473267,63782.33824586295,63784.53369140625,-42.84031456848279,-0.2058861896030017
11.832265615463257,63782.31007952202,63784.53369140625,-45.88822019793795,-0.2045303332116189
11.834410190582275,63782.28472939044,63784.53369140625,-49.22175413855656,-0.20236544535437223
11.836560726165771,63782.26061472902,63784.53369140625,-52.15522789698959,-0.20068622001847358
11.838703870773315,63782.23788464908,63784.53369140625,-54.808659527892715,-0.19928198940126618
11.840847253799438,63782.21645238107,63784.53369140625,-56.96606166952489,-0.1985091794760631
11.842987775802612,63782.19634715194,63784.53369140625,-58.47624316866742,-0.19860604271873786
11.845166444778442,63782.177216677956,63783.544921875,-59.833370218067195,-0.07522975728164441
11.847328662872314,63782.15956085542,63783.544921875,-60.78335915264703,-0.07591675280328467
11.849466562271118,63782.14340700778,63783.544921875,-61.448351406852915,-0.0768719961513845
11.851609706878662,63782.12851479827,63783.544921875,-61.61384598479704,-0.07846873101547833
11.853773832321167,63782.114799296716,63783.544921875,-62.029692189357924,-0.07951781478249881
11.856013774871826,63782.1020033149,63783.544921875,-62.020784532550536,-0.08113156475999246
11.858156681060791,63782.09109495626,63783.544921875,-61.71454917278537,-0.08298508616599977
11.860323429107666,63782.08139116959,63783.544921875,-60.900184420949756,-0.08550104310301385
11.862469911575317,63782.073093050465,63782.55615234375,-59.73012909466482,0.035185794890851725
11.864614248275757,63782.06611023686,63782.55615234375,-58.011090366265364,0.03156248122493426
11.866767644882202,63782.060412772356,63782.55615234375,-56.20776325638575,0.02796497478601194
11.868920087814331,63782.05603474593,63782.55615234375,-54.34543427947003,0.024437995119935246
11.871058225631714,63782.05298946933,63782.55615234375,-52.441803995629016,0.021011527090732132
11.8732008934021,63782.05124126849,63782.55615234375,-50.509262796940305,0.017700936067746947
11.875343799591064,63782.05079804859,63782.55615234375,-48.85648395785821,0.015001087437910184
11.877476453781128,63782.051652858165,63782.55615234375,-47.39953877050074,0.012776826334644123
11.879627704620361,63782.053824857205,63782.55615234375,-45.77967713935052,0.010456547604803967
11.881781578063965,63782.05731726823,63782.55615234375,-44.04577399754536,0.008118853955704136
11.883918285369873,63782.06208458984,63782.55615234375,-42.53204179828175,0.0062927976381843415
11.886062860488892,63782.068174035085,63782.55615234375,-41.17242925879722,0.004878598230908901
11.888200521469116,63782.075544325264,63782.55615234375,-39.62070048115805,0.003317118459073301
11.890344858169556,63782.08424188404,63782.55615234375,-38.23449033681064,0.002186377075176875
11.892479181289673,63782.0941957263,63781.5673828125,-36.964143235767445,0.12499424340203968
11.894615650177002,63782.10545510424,63781.5673828125,-35.77490026503721,0.12449887689153566
11.896755695343018,63782.118032439685,63781.5673828125,-34.642430185526045,0.12425909169491814
11.898890495300293,63782.131874006685,63781.5673828125,-33.54970112986823,0.12424092108096335
11.901033639907837,63782.14707034011,63781.5673828125,-32.484790790907766,0.12443660621625723
11.903176069259644,63782.163563708156,63781.5673828125,-31.139353553635438,0.12434557764285284
11.905325651168823,63782.181420074325,63781.5673828125,-30.197547487544803,0.12507073370815988
11.90745997428894,63782.200445370916,63781.5673828125,-29.23828324128136,0.12591407298804844
11.909666061401367,63782.2214667006,63781.5673828125,-28.26679826889695,0.126987363242407
11.911857604980469,63782.24371396851,63781.5673828125,-27.586758788227865,0.12868020856284898
11.914005041122437,63782.26683205763,63781.5673828125,-26.810731151759505,0.13032832548365814
11.916152238845825,63782.2912518553,63781.5673828125,-25.967511806231652,0.1320316492397793
11.918306112289429,63782.317057151144,63781.5673828125,-25.377258264362155,0.13431290555343844
11.920438528060913,63782.343896697304,63781.5673828125,-24.964080785053508,0.13700676485664115
11.922573566436768,63782.37205571643,63781.5673828125,-24.37485654953745,0.13958388347013304
11.924716711044312,63782.40161542714,63781.5673828125,-23.662399584676216,0.14213891616518012
11.926854372024536,63782.432389910624,63781.5673828125,-22.863679709273352,0.14470777480032448
11.928984880447388,63782.464342832696,63781.5673828125,-21.404575796491343,0.1463673237989205
11.931123971939087,63782.49771056065,63781.5673828125,-19.78320305754394,0.1479440934110946
11.933271884918213,63782.532511571335,63781.5673828125,-18.048242140280756,0.1495182822788127
11.935401678085327,63782.56829996258,63781.5673828125,-16.23376949819653,0.15108867495695805
11.937536716461182,63782.60545571188,63781.5673828125,-14.663638648737571,0.15322093426008726
11.939671754837036,63782.64389118466,63781.5673828125,-13.5645470541163,0.15626682180702564
11.941792964935303,63782.683343941455,63781.5673828125,-12.79518293788141,0.15996743381997902
11.943966627120972,63782.72508039732,63781.5673828125,-11.956628056516987,0.16384280299317933
11.946106195449829,63782.767454136505,63781.5673828125,-11.36963963956189,0.16820033892391983
