Time,Target_Deg,Actual_Deg,Raw_Pixel
1.5013117790222168,0,0.0,347.0
1.5591259002685547,0,0.0,347.0
1.6117918491363525,0,0.0,347.0
1.6691398620605469,0,0.0,347.0
1.7227916717529297,0,0.0,347.0
1.779494047164917,0,0.0,347.0
1.8333587646484375,0,0.0,347.0
1.8907935619354248,0,0.0,347.0
1.9434998035430908,0,0.0,347.0
2.0009288787841797,0,0.0,347.0
3.5591914653778076,1,1.0442033712572472,357.0
3.611931562423706,1,1.0442033712572472,357.0
3.6692538261413574,1,1.0442033712572472,357.0
3.722843885421753,1,1.0442033712572472,357.0
3.7793216705322266,1,1.0442033712572472,357.0
3.832791566848755,1,1.0442033712572472,357.0
3.8904812335968018,1,1.0442033712572472,357.0
3.942873001098633,1,1.0442033712572472,357.0
4.000879526138306,1,1.0442033712572472,357.0
4.054379463195801,1,1.0442033712572472,357.0
5.6115758419036865,2,1.9834134402194472,366.0
5.6697399616241455,2,1.9834134402194472,366.0
5.723067283630371,2,1.9834134402194472,366.0
5.780152797698975,2,1.9834134402194472,366.0
5.833246469497681,2,1.9834134402194472,366.0
5.890069246292114,2,1.9834134402194472,366.0
5.943073272705078,2,1.9834134402194472,366.0
6.000979661941528,2,1.9834134402194472,366.0
6.058476448059082,2,1.9834134402194472,366.0
6.1119771003723145,2,1.9834134402194472,366.0
7.679660320281982,3,3.0257092979825906,376.0
7.733431339263916,3,3.0257092979825906,376.0
7.791275262832642,3,3.0257092979825906,376.0
7.844101667404175,3,3.0257092979825906,376.0
7.901474475860596,3,3.0257092979825906,376.0
7.954710245132446,3,3.0257092979825906,376.0
8.011950731277466,3,3.0257092979825906,376.0
8.069152116775513,3,3.0257092979825906,376.0
8.123169898986816,3,3.0257092979825906,376.0
8.180067300796509,3,3.0257092979825906,376.0
9.733219861984253,4,3.9620846208951996,385.0
9.791059494018555,4,3.9620846208951996,385.0
9.84354043006897,4,3.9620846208951996,385.0
9.901915550231934,4,3.9620846208951996,385.0
9.959282398223877,4,3.9620846208951996,385.0
10.01207971572876,4,3.9620846208951996,385.0
10.069572687149048,4,3.9620846208951996,385.0
10.123065710067749,4,3.9620846208951996,385.0
10.1806960105896,4,3.9620846208951996,385.0
10.233369827270508,4,3.9620846208951996,385.0
11.801080226898193,5,5.000000000000001,395.0
11.85998821258545,5,5.000000000000001,395.0
11.912042379379272,5,5.000000000000001,395.0
11.96983289718628,5,5.000000000000001,395.0
12.022247791290283,5,5.000000000000001,395.0
12.080600023269653,5,5.000000000000001,395.0
12.133289337158203,5,5.000000000000001,395.0
12.190714359283447,5,5.000000000000001,395.0
12.243268966674805,5,5.000000000000001,395.0
12.301634550094604,5,5.000000000000001,395.0
13.869141101837158,6,6.034636228085966,405.0
13.922808408737183,6,6.034636228085966,405.0
13.980215311050415,6,6.034636228085966,405.0
14.033355712890625,6,6.034636228085966,405.0
14.091641664505005,6,6.034636228085966,405.0
14.144079208374023,6,6.034636228085966,405.0
14.201841115951538,6,6.034636228085966,405.0
14.258755683898926,6,6.034636228085966,405.0
14.311662197113037,6,6.034636228085966,405.0
14.369271278381348,6,6.034636228085966,405.0
15.933231353759766,7,6.9624629868483305,414.0
15.991256475448608,7,6.9624629868483305,414.0
16.04416823387146,7,6.9624629868483305,414.0
16.101827144622803,7,6.9624629868483305,414.0
16.15936827659607,7,6.9624629868483305,414.0
16.212524890899658,7,6.9624629868483305,414.0
16.27047085762024,7,6.9624629868483305,414.0
16.32289743423462,7,6.9624629868483305,414.0
16.37967276573181,7,6.9624629868483305,414.0
16.433093547821045,7,6.9624629868483305,414.0
18.00088357925415,8,7.989075070459156,424.0
18.05908179283142,8,7.989075070459156,424.0
18.111308097839355,8,7.989075070459156,424.0
18.169800519943237,8,7.989075070459156,424.0
18.222493171691895,8,7.989075070459156,424.0
18.280340909957886,8,7.989075070459156,424.0
18.33363127708435,8,7.989075070459156,424.0
18.39051866531372,8,7.989075070459156,424.0
18.44364619255066,8,7.989075070459156,424.0
18.50173568725586,8,7.989075070459156,424.0
20.058889865875244,9,8.908651362239807,433.0
20.111698389053345,9,8.908651362239807,433.0
20.16981863975525,9,8.908651362239807,433.0
20.223222017288208,9,8.908651362239807,433.0
20.279879093170166,9,8.908651362239807,433.0
20.333296537399292,9,8.908651362239807,433.0
20.390846729278564,9,8.908651362239807,433.0
20.443739414215088,9,8.908651362239807,433.0
20.500760555267334,9,8.908651362239807,433.0
20.559136629104614,9,8.908651362239807,433.0
22.123040437698364,10,9.924985039227321,443.0
22.1800320148468,10,9.924985039227321,443.0
22.233134984970093,10,9.924985039227321,443.0
22.290767431259155,10,9.924985039227321,443.0
22.344585180282593,10,9.924985039227321,443.0
22.40165615081787,10,9.924985039227321,443.0
22.453900575637817,10,9.924985039227321,443.0
22.511013507843018,10,9.924985039227321,443.0
22.568687200546265,10,9.924985039227321,443.0
22.623126983642578,10,9.924985039227321,443.0
24.180683612823486,11,10.935049270016323,453.0
24.233373880386353,11,10.935049270016323,453.0
24.290820360183716,11,10.935049270016323,453.0
24.343902349472046,11,10.935049270016323,453.0
24.401873111724854,11,10.935049270016323,453.0
24.459014654159546,11,10.935049270016323,453.0
24.512091159820557,11,10.935049270016323,453.0
24.568854808807373,11,10.935049270016323,453.0
24.621848344802856,11,10.935049270016323,453.0
24.679107189178467,11,10.935049270016323,453.0
26.233784914016724,12,11.73820695290709,461.0
26.291245460510254,12,11.938280224171063,463.0
26.343384265899658,12,11.938280224171063,463.0
26.40109920501709,12,11.938280224171063,463.0
